ccode,team,year,season,n_ath,gold,silver,bronze,total,cw_name,mrgdppc,sd_mrgdppc,pwtrgdp,sd_pwtrgdp,pwtpop,sd_pwtpop,euds,aeuds,polity2,v2x_polyarchy
390,Denmark,1994,Winter,4,0,0,0,0,Denmark,33926.55508038995,5084.75757500606,203241.81041113273,86512.13414107937,5.278156987296335,0.3593433943366073,2.5547757472048302,1.7470461906040655,10,0.909
390,Denmark,1996,Summer,112,4,1,1,6,Denmark,35945.23599969171,5748.293045737437,211219.47632506254,87183.91939476981,5.3164643896455,0.364946517361892,2.540128665426298,1.732399108825533,10,0.911
390,Denmark,1998,Winter,12,0,1,0,1,Denmark,37388.83318603885,5763.1261191241265,228926.9504505033,99472.37569063765,5.353423159833974,0.36522448923859135,2.5414602317877897,1.733730675187025,10,0.908
390,Denmark,2000,Summer,89,2,3,1,6,Denmark,39180.74019829016,5956.227535293016,246176.46130371108,104931.27694949256,5.380633223779234,0.3665207608100942,2.54028963839625,1.7325600817954854,10,0.908
390,Denmark,2002,Winter,11,0,0,0,0,Denmark,40444.5219732242,6199.344769218701,248648.45652717535,104453.13650531479,5.421142192756543,0.37201342962072154,2.6418216671339776,1.8340921105332129,10,0.91
390,Denmark,2004,Summer,84,2,1,4,7,Denmark,41779.8915930321,6654.576052303829,254304.44454906802,106597.71743879632,5.4747033225297255,0.3747886636525421,2.995900418653321,2.1881708620525564,10,0.91
390,Denmark,2006,Winter,4,0,0,0,0,Denmark,43420.1886284909,6746.743469776506,272691.97996238887,114167.20155666517,5.489738023644557,0.38218324527770325,2.732909249765505,1.9251796931647402,10,0.923
390,Denmark,2008,Summer,80,2,2,2,6,Denmark,44057.0434818398,6892.251250412349,275339.2620085145,117031.51000847908,5.556833015780663,0.3727702963493534,2.732909249765505,1.9251796931647402,10,0.922
390,Denmark,2010,Winter,17,0,0,0,0,Denmark,43494.823834559735,6658.412522753174,278064.02709532686,123082.85849490427,5.636640219197472,0.38767113104256795,2.732906060141127,1.9251765035403623,10,0.922
390,Denmark,2012,Summer,112,2,4,2,8,Denmark,44241.07209950796,6841.982126519354,280264.94749582245,118585.35472542589,5.673435791996174,0.3945014563024811,3.125095194610569,2.317365638009804,10,0.922
390,Denmark,2014,Winter,10,0,0,0,0,Denmark,44056.480652714745,6783.109246789237,282511.6907807075,120287.43886306716,5.708636250505012,0.4018691756510133,2.546863637095645,1.73913408049488,10,0.922
390,Denmark,2016,Summer,119,2,6,7,15,Denmark,44183.28520701429,6766.097910976256,286694.8171432585,119770.20102864593,5.735941501172123,0.4069849358568444,2.546863428036065,1.7391338714353002,10,0.921
522,Djibouti,1984,Summer,3,0,0,0,0,Djibouti,3305.1683482071007,529.2902997867914,1494.8647604903333,643.1337445585033,0.3986576415670196,0.02718592207953495,-0.22941517146539228,-1.037144728066157,-8,0.179
522,Djibouti,1988,Summer,6,0,0,1,1,Djibouti,2894.7184154195247,463.93702310309214,1586.6622878204826,705.1891885688789,0.49018283063489576,0.033272658200646496,-0.25269518949672093,-1.0604247460974856,-8,0.18
522,Djibouti,1992,Summer,8,0,0,0,0,Djibouti,2459.8938917077758,394.80317428951355,1615.7571485981587,671.604650246524,0.5865911266130557,0.041620572293079056,-0.10172608044742855,-0.9094556370481933,-7,0.227
522,Djibouti,1996,Summer,5,0,0,0,0,Djibouti,2374.2952312633097,366.98290111705995,1649.961377444332,717.9226582815281,0.6228201709806005,0.04178371449848471,0.10996600976910202,-0.6977635468316628,-6,0.239
522,Djibouti,2000,Summer,2,0,0,0,0,Djibouti,2232.2608133191416,348.9667443134114,1774.9424883028703,778.9257964151303,0.7019803003526238,0.04884370121650804,0.4346040611292397,-0.373125495471525,1,0.254
522,Djibouti,2008,Summer,2,0,0,0,0,Djibouti,2773.2511243706253,438.47854903341226,2440.744153326357,1057.1373694706967,0.7836009906252198,0.05398449199972277,0.30205404475802544,-0.5056755118427393,2,0.242
522,Djibouti,2012,Summer,4,0,0,0,0,Djibouti,3088.342117363987,485.03961886487724,2972.5480207125124,1310.9419629914073,0.8435744883094594,0.05716650026580161,0.18970272661047355,-0.6180268299902911,2,0.246
522,Djibouti,2016,Summer,7,0,0,0,0,Djibouti,3922.083644467949,630.4927842711354,3984.5385346856197,1655.3778638129925,0.9101715403509819,0.06400473520352477,0.340487580837869,-0.4672419757628957,3,0.243
54,Dominica,1996,Summer,6,0,0,0,0,Dominica,6964.360822236168,1075.0789063158618,552.8216081770989,234.5929050148839,0.07141891355876132,0.004956206566243765,1.6714991722958255,0.8637696156950607,NA,NA
54,Dominica,2000,Summer,4,0,0,0,0,Dominica,7510.855516106474,1133.7021245561257,593.3044961248344,255.4014471185152,0.07067148325686527,0.0047823330022079705,1.7586675835159649,0.9509380269152001,NA,NA
54,Dominica,2004,Summer,2,0,0,0,0,Dominica,7682.066499513944,1179.223429937849,606.6955386135107,259.47106242135237,0.07143569924862526,0.004837841548512014,1.866680955427399,1.0589513988266344,NA,NA
54,Dominica,2008,Summer,2,0,0,0,0,Dominica,9147.435142304077,1468.7841448295937,737.8573753967529,303.8235346211631,0.072110093278498,0.005033898962422607,1.774158876346703,0.9664293197459384,NA,NA
54,Dominica,2012,Summer,2,0,0,0,0,Dominica,9459.569813330865,1474.1935289001888,766.4765695943382,318.00632005069144,0.07229374986404474,0.0049807269087109385,1.4602631403354052,0.6525335837346404,NA,NA
54,Dominica,2014,Winter,1,0,0,0,0,Dominica,9624.984802983001,1493.0532520839215,784.948441815336,331.43640992453436,0.0723699538450994,0.00509090469592561,1.6435157199042993,0.8357861633035346,NA,NA
54,Dominica,2016,Summer,2,0,0,0,0,Dominica,9500.172463124258,1509.3012265529574,782.3722641818304,343.01615497983744,0.07220361226245745,0.0050379627169019475,1.5682408022191563,0.7605112456183916,NA,NA
42,Dominican Republic,1964,Summer,1,0,0,0,0,Dominican Republic,2369.923438864854,378.92008514687967,9941.651056664035,4191.88973101169,3.739755232220766,0.2562387060662768,-0.22947063563291434,-1.037200192233679,0,0.156
42,Dominican Republic,1968,Summer,18,0,0,0,0,Dominican Republic,2377.42027094941,371.1246687467424,11312.213493574074,4713.458372961719,4.227003356885931,0.29929416256280955,0.5822352397994093,-0.22549431680135545,-3,0.264
42,Dominican Republic,1972,Summer,5,0,0,0,0,Dominican Republic,3195.836693965315,504.16872789480146,17190.16237024054,7197.282012223253,4.740054920370557,0.3247367659237248,0.5831956731329981,-0.2245338834677666,-3,0.267
42,Dominican Republic,1976,Summer,10,0,0,0,0,Dominican Republic,3963.3367632689024,604.1073184512695,23427.38824670328,10402.257019312277,5.27455690920875,0.3587927865154138,0.4926125209680818,-0.31511703563268295,-3,0.272
42,Dominican Republic,1980,Summer,6,0,0,0,0,Dominican Republic,4323.280246496315,691.7043423545283,28498.11981250441,12036.283799066041,5.807975712513626,0.4028489643466507,1.1949755435000677,0.387245986899303,5,0.464
42,Dominican Republic,1984,Summer,19,0,0,1,1,Dominican Republic,4620.340901681154,736.5781598945359,33156.24322710975,14433.928934839763,6.352705043487789,0.44564129382871986,1.2235793901145322,0.4158498335137675,5,0.522
42,Dominican Republic,1988,Summer,16,0,0,0,0,Dominican Republic,4774.214812501789,747.24687335694,37496.65844169748,16940.905738049856,6.859451746786501,0.4778652694847645,1.2327595227255108,0.4250299661247461,5,0.505
42,Dominican Republic,1992,Summer,32,0,0,0,0,Dominican Republic,5114.471388276169,811.9851929776097,42579.76761287437,17959.641525368144,7.410199801003283,0.5059392375248423,1.1393944235505307,0.33166486694976594,5,0.424
42,Dominican Republic,1996,Summer,16,0,0,0,0,Dominican Republic,6101.167955371097,978.190553297841,54800.577742687485,23399.091805530123,7.968181015573092,0.553340196815676,1.2458001843177968,0.4380706277170321,8,0.538
42,Dominican Republic,2000,Summer,13,0,0,0,0,Dominican Republic,7336.045375578274,1123.3494215805972,69886.21739643678,30628.523131988455,8.497540152005676,0.5798023093119671,1.2803480250925434,0.4726184684917787,8,0.657
42,Dominican Republic,2004,Summer,33,1,0,0,1,Dominican Republic,7832.685073446879,1239.2431281775337,79354.42391471785,35090.649228110095,8.951594910397194,0.6347885000942387,1.328298743324757,0.5205691867239923,8,0.644
42,Dominican Republic,2008,Summer,24,1,1,0,2,Dominican Republic,9748.299757325356,1526.610185201613,104354.47364203623,45121.421758702425,9.440095658574801,0.6415413428117138,1.319696416552976,0.5119668599522114,8,0.632
42,Dominican Republic,2012,Summer,33,1,1,0,2,Dominican Republic,11013.230158636963,1685.5525039487466,122600.20415471816,52212.76920192815,9.917625335079586,0.681093172057921,1.278784001608943,0.47105444500817817,8,0.601
42,Dominican Republic,2016,Summer,26,0,0,1,1,Dominican Republic,12934.741916615647,2026.678989697793,149864.28231300123,64184.04872384729,10.304819853420844,0.7031286457141677,1.2231298809001228,0.415400324299358,7,0.553
265,East Germany,1968,Summer,226,9,9,7,25,German Democratic Republic,9962.844713873346,6998.035497584618,192400.9005974529,160833.99513332715,16.781496566906956,1.2140357563107187,-0.420411883411006,-1.2281414400117707,-9,0.168
265,East Germany,1972,Summer,291,19,23,23,65,German Democratic Republic,11693.788911696767,8136.4335446112245,222112.10707596713,196556.42414720182,16.65922218302841,1.213102511480143,-0.4667665087753206,-1.2744960653760853,-9,0.167
265,East Germany,1976,Summer,267,40,25,25,90,German Democratic Republic,13320.537588823576,9336.406666624769,253974.7616169231,211845.99408020228,16.647063016217853,1.2213210858290342,-0.4638694330609048,-1.2715989896616695,-9,0.168
265,East Germany,1980,Summer,346,47,37,42,126,German Democratic Republic,14913.331085631798,10011.296107068443,279675.8247412277,231838.8024382312,16.606985071024503,1.223028628163353,-0.4799437563920362,-1.2876733129928009,-9,0.168
265,East Germany,1984,Winter,38,7,7,5,19,German Democratic Republic,16739.03898997383,11427.584912705188,326426.2099858977,275219.7832314076,16.77951910192046,1.2345892681093915,-0.377515910387382,-1.1852454669881467,-9,0.168
265,East Germany,1988,Summer,259,37,35,30,102,German Democratic Republic,16557.937975008754,11222.291423503248,309327.64443832805,262667.0095615522,16.742307319817314,1.208128008275563,-0.377515910387382,-1.1852454669881467,-9,0.175
130,Ecuador,1924,Summer,3,0,0,0,0,Ecuador,1723.282152299209,276.30270457968453,3600.5823894225946,1524.7934393450075,1.852672296591305,0.13523013878122672,0.22367836859320103,-0.5840511880075637,-3,0.26
130,Ecuador,1968,Summer,15,0,0,0,0,Ecuador,4086.246962165433,627.9563619606982,26288.497645951313,11013.10454536264,5.7085867028660084,0.39284849342526534,0.6049090411047677,-0.202820515495997,5,0.275
130,Ecuador,1972,Summer,2,0,0,0,0,Ecuador,4606.483586399117,729.6109651505253,33475.3317996301,14457.721715242116,6.381972668314654,0.43673059859994784,-0.13229824137080573,-0.9400277979715704,-5,0.175
130,Ecuador,1976,Summer,5,0,0,0,0,Ecuador,5788.468294879512,907.4637841445384,46666.6454765948,19632.623759000584,7.234972793125349,0.5080789021636043,-0.12941112973709284,-0.9371406863378575,-5,0.147
130,Ecuador,1980,Summer,12,0,0,0,0,Ecuador,6493.658332512209,973.9721931391641,58870.15032459258,25032.861618668154,8.039450985865775,0.5412240976461566,1.2347481486168521,0.4270185920160874,9,0.685
130,Ecuador,1984,Summer,11,0,0,0,0,Ecuador,6367.2421996268195,994.1616367512116,64621.04497294694,27369.50354074267,8.962773780327346,0.6307629765815422,1.3144205718650432,0.5066910152642785,9,0.689
130,Ecuador,1988,Summer,13,0,0,0,0,Ecuador,6076.098233896546,953.3625428064668,67542.02361591622,29494.21857963525,9.823118062764179,0.6867146806691703,1.4137379441389775,0.6060083875382127,9,0.7
130,Ecuador,1992,Summer,13,0,0,0,0,Ecuador,6386.04896460592,1012.6365275778583,78228.84787066022,33922.85911788253,10.729569795335147,0.7740107625088543,1.3975519259646423,0.5898223693638776,9,0.718
130,Ecuador,1996,Summer,19,1,0,0,1,Ecuador,6544.746406304294,1032.7390922387067,87266.07454870026,37373.582201542784,11.715138857841309,0.7933761831962932,1.370914062807719,0.5631845062069543,9,0.704
130,Ecuador,2000,Summer,10,0,0,0,0,Ecuador,6416.626094612033,1016.3197535949314,89158.00749589,37712.47255110459,12.593462414801172,0.8538723163651182,0.8068299040635998,-8.996525371649522e-4,6,0.689
130,Ecuador,2004,Summer,16,0,0,0,0,Ecuador,7287.794612296761,1158.463441196915,112584.40152240772,47787.91274667182,13.565218320464188,0.9437924777385109,1.0655390843233776,0.2578095277226129,6,0.7
130,Ecuador,2008,Summer,25,0,1,0,1,Ecuador,8355.414638588822,1352.0422796471898,137380.34426578,59805.36985540823,14.537409069272547,0.9992074141698292,1.0081919132288393,0.20046235662807455,5,0.632
130,Ecuador,2012,Summer,36,0,0,0,0,Ecuador,9567.001142343774,1486.9240592298522,167465.3018334067,70692.52169278548,15.49601987666811,1.0385484820409996,0.9955336150431788,0.1878040584424141,5,0.589
130,Ecuador,2016,Summer,37,0,0,0,0,Ecuador,9470.302932538934,1449.8110324131487,174161.6684028894,75184.19529761124,16.336508501700195,1.1637161465549486,1.0246144738030494,0.21688491720228464,5,0.543
651,Egypt,1906,Summer,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,Egypt,1920,Summer,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,Egypt,1924,Summer,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,Egypt,1928,Summer,32,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,Egypt,1936,Summer,53,2,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,Egypt,1948,Summer,85,2,2,1,5,Egypt,1368.0607978753474,236.89210738741667,29691.187127386158,13251.280017738469,19.414552709591277,1.735802037492116,0.012157592116885926,-0.7955719644838788,NA,0.151
651,Egypt,1952,Summer,106,0,0,1,1,Egypt,1450.5098234259349,228.71885926055074,36106.65308064827,15784.227765535927,21.961209834353223,1.5577452364795834,-0.3290330370756,-1.1367625936763648,-7,0.15
651,Egypt,1956,Summer,3,0,0,0,0,Egypt,1446.767040309401,222.66177887769248,39629.01348422887,16613.274406512053,24.23996240870047,1.700174305596022,-0.3474367519108397,-1.1551663085116044,-7,0.091
651,Egypt,1964,Summer,73,0,0,0,0,Egypt,1889.4492229541422,289.63439599603805,62500.00405922672,27099.873405857248,29.538766273623445,1.9848286932575439,-0.22511419371127023,-1.032843750312035,-7,0.178
651,Egypt,1968,Summer,30,0,0,0,0,Egypt,1975.7325066971293,311.09158958699135,73016.12671374941,31408.535070245638,32.54234265071647,2.2917221539664068,-0.22511419371127023,-1.032843750312035,-7,0.181
651,Egypt,1972,Summer,23,0,0,0,0,Egypt,2168.2120431715916,337.28469123850266,87197.18023487374,39234.39983978562,35.611727653990464,2.5163653855278576,-0.2065198203593316,-1.0142493769600964,-7,0.197
651,Egypt,1976,Summer,26,0,0,0,0,Egypt,2650.55980149234,419.65722885638104,115622.82719950171,48359.75345105709,38.76449497963237,2.6968012138333757,0.016017807545290207,-0.7917117490554745,-6,0.207
651,Egypt,1984,Summer,114,0,1,0,1,Egypt,4023.3567066488354,628.8168724404309,217754.17536202547,91195.43513248744,48.14011416685332,3.2606861839376964,0.003986813669343664,-0.8037427429314211,-6,0.215
651,Egypt,1988,Summer,49,0,0,0,0,Egypt,4275.969263941182,658.3078586156533,257961.39155959064,103057.30235500429,53.19203057015377,3.666220741069413,0.030537316066427813,-0.7771922405343369,-6,0.221
651,Egypt,1992,Summer,75,0,0,0,0,Egypt,4540.433113948399,710.2314835059758,297833.6598805752,126873.03890235927,58.472277909702306,3.978434285301772,-0.08284591600367722,-0.8905754726044419,-6,0.211
651,Egypt,1996,Summer,29,0,0,0,0,Egypt,5213.274951578829,800.485813171181,369373.2555620271,155735.46223976105,63.4058135523283,4.459942322167462,-0.0515464018104078,-0.8592759584111725,-6,0.215
651,Egypt,2000,Summer,89,0,0,0,0,Egypt,5902.548058395799,924.5198947609247,460765.72614882217,193992.78659695652,68.64816018246084,4.843092054776552,-0.021939048604049542,-0.8296686052048142,-6,0.216
651,Egypt,2004,Summer,97,1,1,3,5,Egypt,6329.792736689566,996.02961758699,525822.0976667408,229220.45845567592,73.69947539370145,4.957312326909291,0.030278580406419016,-0.7774509761943457,-6,0.21
651,Egypt,2008,Summer,100,0,0,1,1,Egypt,7717.277590629616,1213.3663186115177,694238.169596296,292714.65790394234,79.85319000121056,5.324767547751811,0.19712612603646895,-0.6106034305642958,-3,0.214
651,Egypt,2012,Summer,109,0,2,0,2,Egypt,8728.089018904275,1377.584036187148,849548.9938588601,371453.7068920289,87.26022340584463,5.855653243461969,0.48327196440817805,-0.3244575921925867,-3,0.296
651,Egypt,2016,Summer,121,0,0,3,3,Egypt,8897.276665819696,1412.3609320739254,964958.1474208408,415031.0949390804,95.27855262703322,6.762928738130711,0.15798055494056362,-0.6497490016602011,-4,0.178
92,El Salvador,1932,Summer,1,0,0,0,0,El Salvador,1232.2960016009044,195.99920625409155,2049.426096299319,861.0944857150446,1.466803133876172,0.10640409362390843,-0.5416326539525258,-1.3493622105532905,-9,0.067
92,El Salvador,1968,Summer,60,0,0,0,0,El Salvador,2801.268219733602,453.3060417694068,10611.42458417758,4453.254820588338,3.3587485537514703,0.23813348628651237,0.39385374613371305,-0.4138758104670517,-3,0.192
92,El Salvador,1972,Summer,11,0,0,0,0,El Salvador,2957.0843354134763,468.97801884221764,12769.75859182448,5532.765123636633,3.769173407205684,0.2654296381623388,0.3858713271476654,-0.4218582294530993,-3,0.182
92,El Salvador,1984,Summer,10,0,0,0,0,El Salvador,2932.5114081839856,451.8121549386636,15592.418059597598,6710.292866399371,4.743278579922276,0.3249049788475466,0.8065008120665814,-0.0012287445341833125,6,0.155
92,El Salvador,1988,Summer,6,0,0,0,0,El Salvador,2991.371465815127,460.67626561983496,16886.019606399317,7297.999621394865,5.024896655109001,0.3434295603038027,0.8075064754901515,-2.2308111061319913e-4,6,0.202
92,El Salvador,1992,Summer,4,0,0,0,0,El Salvador,3409.6935733958535,532.2019764815358,20127.582879925394,8554.229704510806,5.330369537087698,0.3740896875241566,0.9980177291477417,0.19028817254697694,6,0.271
92,El Salvador,1996,Summer,8,0,0,0,0,El Salvador,4105.145907696082,643.6502766774756,25768.923112909426,10871.11881276643,5.614007475820837,0.36645097611637445,1.1954269956138335,0.38769743901306875,7,0.482
92,El Salvador,2000,Summer,8,0,0,0,0,El Salvador,4547.866049645815,722.4280334363548,29909.982588380622,12722.314256670217,5.8588821381810154,0.4018013751837835,1.220734615301965,0.4130050587012002,7,0.531
92,El Salvador,2004,Summer,7,0,0,0,0,El Salvador,4987.112412070524,767.6017950582542,33753.63120425782,14155.144549622079,5.959513259258571,0.41498351836007363,1.2643175552909642,0.4565879986901995,7,0.543
92,El Salvador,2008,Summer,11,0,0,0,0,El Salvador,5652.018614288976,933.2306113271866,38008.10080208914,15893.008135034936,6.064384050941201,0.4297488233648263,1.2389893487396282,0.43125979213886345,7,0.566
92,El Salvador,2012,Summer,10,0,0,0,0,El Salvador,5989.630089500256,959.2150926029315,41417.55571841599,17394.608694522598,6.197009115994163,0.4352943850318214,1.2854096563101585,0.47768009970939374,8,0.624
92,El Salvador,2016,Summer,8,0,0,0,0,El Salvador,6170.0888134845545,979.3913869291897,44102.073457455124,19048.703345859427,6.299863424213971,0.43673846310563486,1.3195155214209608,0.5117859648201961,8,0.666
411,Equatorial Guinea,1984,Summer,4,0,0,0,0,Equatorial Guinea,2621.180112853379,402.5464053281157,953.3079492892109,406.2486847987056,0.32310839626409577,0.022203210032546772,-0.30012170002367,-1.1078512566244347,-7,0.147
411,Equatorial Guinea,1988,Summer,6,0,0,0,0,Equatorial Guinea,2548.5611573113606,395.08778263102766,1112.5728724220075,471.30438997443673,0.3796561275970664,0.026543429571572567,-0.39855803831402997,-1.2062875949147946,-7,0.162
411,Equatorial Guinea,1992,Summer,7,0,0,0,0,Equatorial Guinea,2436.077188204897,379.28638674033806,1168.417507146544,495.1671832488506,0.4278177790469495,0.030010423614273543,-0.2955795993395314,-1.103309155940296,-7,0.163
411,Equatorial Guinea,1996,Summer,5,0,0,0,0,Equatorial Guinea,4762.093247585172,737.6621289784802,2593.5608557897804,1130.6424927171302,0.4856469924061251,0.0323484964702467,-0.13022243369806002,-0.9379519902988247,-6,0.184
411,Equatorial Guinea,2000,Summer,4,0,0,0,0,Equatorial Guinea,14478.414237409826,2251.762708786426,9122.16649509752,3870.169736008973,0.5625759746167532,0.03960415587063625,-0.06579412770173404,-0.8735236843024987,-6,0.187
411,Equatorial Guinea,2004,Summer,2,0,0,0,0,Equatorial Guinea,31053.898500657262,4868.691805649474,22699.401862637173,10236.885623108637,0.6525840935202039,0.04582212912552964,-0.078238939728927,-0.8859684963296918,-6,0.186
411,Equatorial Guinea,2008,Summer,3,0,0,0,0,Equatorial Guinea,43168.26578882101,6596.357245839233,37477.414287942076,15864.532259975824,0.7688012268132617,0.0518886127301692,-0.22902931193700377,-1.0367588685377684,-6,0.181
411,Equatorial Guinea,2012,Summer,2,0,0,0,0,Equatorial Guinea,41514.7107617845,6725.52795681714,42061.533185425666,17657.487092341886,0.9070464800581662,0.06302151337488468,-0.3214545904391261,-1.129184147039891,-6,0.179
411,Equatorial Guinea,2016,Summer,1,0,0,0,0,Equatorial Guinea,29883.105588062914,4705.5001337433305,35549.681367808706,15225.554515022215,1.0408108034723438,0.07300130088251268,-0.38231509401384445,-1.1900446506146092,-6,0.181
531,Eritrea,2000,Summer,3,0,0,0,0,Eritrea,1873.8304080443338,1712.207109463982,4966.791403585631,5613.531262716293,2.340069632517997,0.1731444410249569,-0.20682875911560894,-1.0145583157163736,-6,0.121
531,Eritrea,2004,Summer,4,0,0,1,1,Eritrea,1763.2511881526104,1563.7762753655963,5449.280857493919,5699.719463649354,2.711869946590288,0.1953774214164997,-0.42470521072177914,-1.2324347673225438,-7,0.068
531,Eritrea,2008,Summer,10,0,0,0,0,Eritrea,1650.4788752861114,1496.3528294024034,5736.448324335072,6157.454092732537,3.0643321814439446,0.22590744798048307,-0.4545106289014911,-1.2622401855022558,-7,0.067
531,Eritrea,2012,Summer,12,0,0,0,0,Eritrea,1705.868024726061,1569.9074145279833,6183.241585779585,6297.766621457595,3.226621403015005,0.2806270884714854,-0.5833250496942345,-1.391054606294999,-7,0.068
531,Eritrea,2016,Summer,12,0,0,0,0,Eritrea,1703.1422473842779,1584.4778003807307,6276.8871182387375,6787.043154583968,3.22234320042804,0.38550682121796237,-0.5833143362439107,-1.3910438928446753,-7,0.069
366,Estonia,1920,Summer,14,1,2,0,3,Estonia,5086.184094567086,2037.8208892757784,6962.487929545934,4454.534526707008,1.1940031271214353,0.2647512853905358,1.602855689021454,0.7951261324206893,10,0.619
366,Estonia,1924,Summer,37,1,1,4,6,Estonia,5406.058628027277,2133.8479624965516,7237.4477117901315,4266.868305580089,1.1867614959306203,0.2501807002337038,1.6143419795188196,0.8066124229180549,10,0.66
366,Estonia,1928,Summer,15,2,1,1,4,Estonia,5711.036427909325,2218.229653776756,7752.034126782929,4895.606814121791,1.1734151982305883,0.2307704944258811,1.7473125093475514,0.9395829527467867,10,0.703
366,Estonia,1932,Summer,2,0,0,0,0,Estonia,6065.104790604777,2302.9061250452546,7867.3708275773815,4821.90503422552,1.163801598890256,0.2074475126302779,1.6907085491929414,0.8829789925921767,10,0.674
366,Estonia,1936,Summer,32,2,2,3,7,Estonia,6410.974756572029,2353.2007194717853,8336.856718112493,4998.905418936622,1.1522359138674358,0.1861718306540871,-0.20026819499197046,-1.0079977515927352,-6,0.13
366,Estonia,1992,Summer,37,1,0,1,2,Estonia,11484.012142153359,1810.1070761451626,19466.29744986199,8407.913262031996,1.5201165083575583,0.10319335625159196,1.0437958963054415,0.23606633970467672,6,0.451
366,Estonia,1994,Winter,26,0,0,0,0,Estonia,10741.345230195022,1694.409267772093,17695.915961843948,7546.962684445757,1.4536208333873428,0.10009886197768315,1.2021167277770795,0.3943871711763147,6,0.87
366,Estonia,1996,Summer,43,0,0,0,0,Estonia,11765.41232047935,1840.223258961538,18960.72294448915,8420.584391078177,1.4083996397084062,0.09628679063612733,1.3671351647654122,0.5594056081646475,6,0.87
366,Estonia,1998,Winter,20,0,0,0,0,Estonia,13511.12207444814,2055.074159314883,21325.308799081482,8847.521508487152,1.3870149500654831,0.0955397459688235,1.4013714557555328,0.5936418991547681,6,0.87
366,Estonia,2000,Summer,33,1,0,2,3,Estonia,15040.590486151616,2324.7276477656733,23439.9731229431,9660.139214494155,1.3755242494928335,0.09336172411302734,1.5112239337448272,0.7034943771440625,9,0.867
366,Estonia,2002,Winter,17,1,1,1,3,Estonia,16662.299344451752,2536.5746679672684,25744.63735064057,11144.79724541543,1.36560943475231,0.0958139891368999,1.5082985274365959,0.7005689708358311,9,0.867
366,Estonia,2004,Summer,42,0,1,2,3,Estonia,19046.033172810257,3006.9550520892026,29029.955650476655,12223.386946753342,1.352796864337958,0.09426185867479513,1.7263047040142017,0.9185751474134369,9,0.872
366,Estonia,2006,Winter,26,3,0,0,3,Estonia,22336.990584248964,3509.5629269135006,34114.293913325455,14917.723793984725,1.3455382267676301,0.09351366882517675,1.78046655320686,0.97273699660609525,9,0.872
366,Estonia,2008,Summer,47,1,1,0,2,Estonia,22965.92121652689,3656.760792280125,34900.67519366039,15283.524554909342,1.341032282574343,0.09160139028661739,1.8049972967347794,0.9972677401340146,9,0.874
366,Estonia,2010,Winter,30,0,1,0,1,Estonia,21945.654391061973,3419.23534311514,32659.84660076221,13529.6580075772,1.3346727045358215,0.0921295145529957,1.804782884577012,0.9970533279762472,9,0.881
366,Estonia,2012,Summer,32,0,1,1,2,Estonia,23824.52796897503,3786.8955099088835,35951.72761175384,14867.527450481417,1.3258105945479415,0.09204328187912912,1.873013422761699,1.0652838661609343,9,0.881
366,Estonia,2014,Winter,25,0,0,0,0,Estonia,25057.87487764409,3905.558316091962,37311.47047348419,15828.22273658042,1.317857588274736,0.08844834851041011,1.8729763201411427,1.065246763540378,9,0.887
366,Estonia,2016,Summer,46,0,0,1,1,Estonia,26221.52710721345,4055.2650402393956,39408.24816923601,16620.818238645283,1.307153476242618,0.0921812001740607,1.9363541084476579,1.1286245518468931,9,0.907
530,Ethiopia,1956,Summer,12,0,0,0,0,Ethiopia,639.9876050448516,103.90927218055067,15594.04712323359,6710.163089307084,21.793111950902706,1.5424877170380191,-0.6834902998588931,-1.491219856459658,-9,0.093
530,Ethiopia,1960,Summer,10,1,0,0,1,Ethiopia,670.7322577971842,106.10547672610906,17776.474379380208,7352.012653566615,23.252835422430007,1.6006162803999449,-0.5358670959758506,-1.3435966525766152,-9,0.094
530,Ethiopia,1964,Summer,12,1,0,0,1,Ethiopia,780.1121590078151,120.21608065346048,22158.812625757782,9135.934127374843,25.158418935426795,1.729413606028759,-0.5500530277319012,-1.357782584332666,-9,0.094
530,Ethiopia,1968,Summer,18,1,1,0,2,Ethiopia,866.1247036708155,138.09331880760718,26692.47078896585,11083.8571996131,27.424542498923678,1.8634578708571574,-0.5500530277319012,-1.357782584332666,-9,0.094
530,Ethiopia,1972,Summer,31,0,0,2,2,Ethiopia,931.2287158359219,151.34775389054744,31797.235594508616,13731.84088074144,30.31099147385735,2.1229353159924464,-0.46650501051798393,-1.2742345671187487,-9,0.094
530,Ethiopia,1980,Summer,41,2,0,2,4,Ethiopia,981.7442644223522,152.74015313468374,39562.73883137547,16211.004743503907,35.77301999530443,2.4108556814901,-0.528753802191449,-1.3364833587922136,-7,0.072
530,Ethiopia,1992,Summer,20,1,0,2,3,Ethiopia,749.1371385649104,117.22070416613263,43848.907452927706,18412.17340400926,52.079457152164814,3.556852376129271,0.05962917669727588,-0.7481003799034889,0,0.231
